Ensembl Gene ID	Ensembl Transcript ID	dN	dS
ENSG00000254995	ENST00000530122	0.09870	0.64610
ENSG00000254995	ENST00000413559	0.09870	0.64610
ENSG00000271195	ENST00000604770		
ENSG00000104218	ENST00000521919	0.11930	0.51470
ENSG00000104218	ENST00000262210	0.11930	0.51470
ENSG00000104218	ENST00000519701	0.11930	0.51470
ENSG00000104218	ENST00000519163	0.11930	0.51470
ENSG00000104218	ENST00000519668	0.11930	0.51470
ENSG00000104218	ENST00000521168	0.11930	0.51470
ENSG00000104218	ENST00000521324	0.11930	0.51470
ENSG00000245864	ENST00000510274		
ENSG00000251078	ENST00000509905		
ENSG00000254723	ENST00000530847		
ENSG00000262888	ENST00000571302		
ENSG00000260626	ENST00000567464		
ENSG00000258420	ENST00000556676		
ENSG00000231728	ENST00000614615		
ENSG00000231728	ENST00000609896		
ENSG00000259675	ENST00000560686		
ENSG00000259675	ENST00000559590		
ENSG00000246379	ENST00000501259		
ENSG00000246379	ENST00000565155		
ENSG00000246379	ENST00000569025		
ENSG00000246379	ENST00000567929		
ENSG00000162385	ENST00000371470	0.00000	0.47510
ENSG00000162385	ENST00000371466	0.00000	0.47510
ENSG00000162385	ENST00000495868	0.00000	0.47510
ENSG00000162385	ENST00000462941	0.00000	0.47510
ENSG00000260949	ENST00000563059		
ENSG00000259086	ENST00000556746		
ENSG00000273173	ENST00000577949		
ENSG00000273173	ENST00000580062		
ENSG00000273173	ENST00000338327		
ENSG00000276107	ENST00000478845		
ENSG00000257899	ENST00000548905		
ENSG00000248930	ENST00000502452		
ENSG00000250978	ENST00000508512		
ENSG00000250978	ENST00000515184		
ENSG00000249423	ENST00000509456		
ENSG00000248489	ENST00000513175		
ENSG00000078902	ENST00000317204	0.03530	1.14530
ENSG00000078902	ENST00000527886	0.03530	1.14530
ENSG00000078902	ENST00000525159	0.03530	1.14530
ENSG00000078902	ENST00000263646	0.03530	1.14530
ENSG00000078902	ENST00000530506	0.03530	1.14530
ENSG00000078902	ENST00000527938	0.03530	1.14530
ENSG00000078902	ENST00000530541	0.03530	1.14530
ENSG00000078902	ENST00000528719	0.03530	1.14530
ENSG00000078902	ENST00000527746	0.03530	1.14530
ENSG00000078902	ENST00000527638	0.03530	1.14530
ENSG00000078902	ENST00000532551	0.03530	1.14530
ENSG00000078902	ENST00000530821	0.03530	1.14530
ENSG00000078902	ENST00000527085	0.03530	1.14530
ENSG00000111701	ENST00000229304	0.19110	0.60320
ENSG00000111701	ENST00000467171	0.19110	0.60320
ENSG00000235007	ENST00000427080		
ENSG00000227182	ENST00000452517		
ENSG00000206560	ENST00000399451	0.00880	0.33560
ENSG00000206560	ENST00000412318	0.00880	0.33560
ENSG00000206560	ENST00000498713	0.00880	0.33560
ENSG00000206560	ENST00000497037	0.00880	0.33560
ENSG00000206560	ENST00000479043	0.00880	0.33560
ENSG00000206560	ENST00000451422	0.00880	0.33560
ENSG00000206560	ENST00000463533	0.00880	0.33560
ENSG00000206560	ENST00000498524	0.00880	0.33560
ENSG00000206560	ENST00000462657	0.00880	0.33560
ENSG00000206560	ENST00000492895	0.00880	0.33560
ENSG00000206560	ENST00000476472	0.00880	0.33560
ENSG00000206560	ENST00000460278	0.00880	0.33560
ENSG00000206560	ENST00000439830	0.00880	0.33560
ENSG00000206560	ENST00000461696	0.00880	0.33560
ENSG00000206560	ENST00000624145	0.00880	0.33560
ENSG00000206560	ENST00000383777	0.00880	0.33560
ENSG00000227547	ENST00000527276		
ENSG00000278346	ENST00000612552		
ENSG00000241597	ENST00000484584		
ENSG00000250705	ENST00000509149		
ENSG00000259302	ENST00000558652		
ENSG00000232605	ENST00000446054		
ENSG00000223817	ENST00000428918		
ENSG00000168263	ENST00000382082	0.08750	0.96520
ENSG00000243449	ENST00000409248	0.29560	58.25350
ENSG00000243449	ENST00000409860	0.29560	58.25350
ENSG00000261470	ENST00000568711		
ENSG00000246982	ENST00000526611		
ENSG00000246982	ENST00000499560		
ENSG00000269966	ENST00000602823		
ENSG00000249238	ENST00000506012		
ENSG00000133328	ENST00000255695		
ENSG00000259244	ENST00000560239		
ENSG00000234489	ENST00000412255		
ENSG00000165424	ENST00000372336	0.01020	0.77390
ENSG00000165424	ENST00000372333	0.01020	0.77390
ENSG00000227067	ENST00000448050		
ENSG00000233499	ENST00000456493		
ENSG00000151632	ENST00000380753	0.17150	0.69080
ENSG00000151632	ENST00000421196	0.17150	0.69080
ENSG00000151632	ENST00000460124	0.17150	0.69080
ENSG00000151632	ENST00000604507	0.17150	0.69080
ENSG00000151632	ENST00000604184	0.17150	0.69080
ENSG00000151632	ENST00000604428	0.17150	0.69080
ENSG00000151632	ENST00000604711	0.17150	0.69080
ENSG00000151632	ENST00000603073	0.17150	0.69080
ENSG00000151632	ENST00000604439	0.17150	0.69080
ENSG00000151632	ENST00000455190	0.17150	0.69080
ENSG00000151632	ENST00000407674	0.17150	0.69080
ENSG00000151632	ENST00000380753	0.21090	0.69960
ENSG00000151632	ENST00000421196	0.21090	0.69960
ENSG00000151632	ENST00000460124	0.21090	0.69960
ENSG00000151632	ENST00000604507	0.21090	0.69960
ENSG00000151632	ENST00000604184	0.21090	0.69960
ENSG00000151632	ENST00000604428	0.21090	0.69960
ENSG00000151632	ENST00000604711	0.21090	0.69960
ENSG00000151632	ENST00000603073	0.21090	0.69960
ENSG00000151632	ENST00000604439	0.21090	0.69960
ENSG00000151632	ENST00000455190	0.21090	0.69960
ENSG00000151632	ENST00000407674	0.21090	0.69960
ENSG00000151632	ENST00000380753	0.15320	0.76340
ENSG00000151632	ENST00000421196	0.15320	0.76340
ENSG00000151632	ENST00000460124	0.15320	0.76340
ENSG00000151632	ENST00000604507	0.15320	0.76340
ENSG00000151632	ENST00000604184	0.15320	0.76340
ENSG00000151632	ENST00000604428	0.15320	0.76340
ENSG00000151632	ENST00000604711	0.15320	0.76340
ENSG00000151632	ENST00000603073	0.15320	0.76340
ENSG00000151632	ENST00000604439	0.15320	0.76340
ENSG00000151632	ENST00000455190	0.15320	0.76340
ENSG00000151632	ENST00000407674	0.15320	0.76340
ENSG00000151632	ENST00000380753	0.18430	0.72320
ENSG00000151632	ENST00000421196	0.18430	0.72320
ENSG00000151632	ENST00000460124	0.18430	0.72320
ENSG00000151632	ENST00000604507	0.18430	0.72320
ENSG00000151632	ENST00000604184	0.18430	0.72320
ENSG00000151632	ENST00000604428	0.18430	0.72320
ENSG00000151632	ENST00000604711	0.18430	0.72320
ENSG00000151632	ENST00000603073	0.18430	0.72320
ENSG00000151632	ENST00000604439	0.18430	0.72320
ENSG00000151632	ENST00000455190	0.18430	0.72320
ENSG00000151632	ENST00000407674	0.18430	0.72320
ENSG00000151632	ENST00000380753	0.16730	0.75710
ENSG00000151632	ENST00000421196	0.16730	0.75710
ENSG00000151632	ENST00000460124	0.16730	0.75710
ENSG00000151632	ENST00000604507	0.16730	0.75710
ENSG00000151632	ENST00000604184	0.16730	0.75710
ENSG00000151632	ENST00000604428	0.16730	0.75710
ENSG00000151632	ENST00000604711	0.16730	0.75710
ENSG00000151632	ENST00000603073	0.16730	0.75710
ENSG00000151632	ENST00000604439	0.16730	0.75710
ENSG00000151632	ENST00000455190	0.16730	0.75710
ENSG00000151632	ENST00000407674	0.16730	0.75710
ENSG00000151632	ENST00000380753	0.22500	0.70020
ENSG00000151632	ENST00000421196	0.22500	0.70020
ENSG00000151632	ENST00000460124	0.22500	0.70020
ENSG00000151632	ENST00000604507	0.22500	0.70020
ENSG00000151632	ENST00000604184	0.22500	0.70020
ENSG00000151632	ENST00000604428	0.22500	0.70020
ENSG00000151632	ENST00000604711	0.22500	0.70020
ENSG00000151632	ENST00000603073	0.22500	0.70020
ENSG00000151632	ENST00000604439	0.22500	0.70020
ENSG00000151632	ENST00000455190	0.22500	0.70020
ENSG00000151632	ENST00000407674	0.22500	0.70020
ENSG00000151632	ENST00000380753	0.18060	0.70620
ENSG00000151632	ENST00000421196	0.18060	0.70620
ENSG00000151632	ENST00000460124	0.18060	0.70620
ENSG00000151632	ENST00000604507	0.18060	0.70620
ENSG00000151632	ENST00000604184	0.18060	0.70620
ENSG00000151632	ENST00000604428	0.18060	0.70620
ENSG00000151632	ENST00000604711	0.18060	0.70620
ENSG00000151632	ENST00000603073	0.18060	0.70620
ENSG00000151632	ENST00000604439	0.18060	0.70620
ENSG00000151632	ENST00000455190	0.18060	0.70620
ENSG00000151632	ENST00000407674	0.18060	0.70620
ENSG00000151632	ENST00000380753	0.20900	0.63250
ENSG00000151632	ENST00000421196	0.20900	0.63250
ENSG00000151632	ENST00000460124	0.20900	0.63250
ENSG00000151632	ENST00000604507	0.20900	0.63250
ENSG00000151632	ENST00000604184	0.20900	0.63250
ENSG00000151632	ENST00000604428	0.20900	0.63250
ENSG00000151632	ENST00000604711	0.20900	0.63250
ENSG00000151632	ENST00000603073	0.20900	0.63250
ENSG00000151632	ENST00000604439	0.20900	0.63250
ENSG00000151632	ENST00000455190	0.20900	0.63250
ENSG00000151632	ENST00000407674	0.20900	0.63250
ENSG00000151632	ENST00000380753	0.18460	0.57380
ENSG00000151632	ENST00000421196	0.18460	0.57380
ENSG00000151632	ENST00000460124	0.18460	0.57380
ENSG00000151632	ENST00000604507	0.18460	0.57380
ENSG00000151632	ENST00000604184	0.18460	0.57380
ENSG00000151632	ENST00000604428	0.18460	0.57380
ENSG00000151632	ENST00000604711	0.18460	0.57380
ENSG00000151632	ENST00000603073	0.18460	0.57380
ENSG00000151632	ENST00000604439	0.18460	0.57380
ENSG00000151632	ENST00000455190	0.18460	0.57380
ENSG00000151632	ENST00000407674	0.18460	0.57380
ENSG00000029364	ENST00000556125	0.03480	0.33870
ENSG00000029364	ENST00000555245	0.03480	0.33870
ENSG00000029364	ENST00000538956	0.03480	0.33870
ENSG00000029364	ENST00000556605	0.03480	0.33870
ENSG00000029364	ENST00000336643	0.03480	0.33870
ENSG00000029364	ENST00000031146	0.03480	0.33870
ENSG00000029364	ENST00000554059	0.03480	0.33870
ENSG00000029364	ENST00000555840	0.03480	0.33870
ENSG00000029364	ENST00000557046	0.03480	0.33870
ENSG00000029364	ENST00000554023	0.03480	0.33870
ENSG00000170448	ENST00000502448	0.06140	0.50520
ENSG00000170448	ENST00000381538	0.06140	0.50520
ENSG00000170448	ENST00000464756	0.06140	0.50520
ENSG00000170448	ENST00000507489	0.06140	0.50520
ENSG00000170448	ENST00000507131	0.06140	0.50520
ENSG00000170448	ENST00000508115	0.06140	0.50520
ENSG00000170448	ENST00000511452	0.06140	0.50520
ENSG00000170448	ENST00000329043	0.06140	0.50520
ENSG00000205213	ENST00000379214	0.03880	0.34960
ENSG00000205213	ENST00000389858	0.03880	0.34960
ENSG00000205213	ENST00000489910	0.03880	0.34960
ENSG00000205213	ENST00000530658	0.03880	0.34960
ENSG00000205213	ENST00000527773	0.03880	0.34960
ENSG00000205213	ENST00000480977	0.03880	0.34960
ENSG00000243444	ENST00000374531		
ENSG00000243444	ENST00000483909		
ENSG00000243444	ENST00000314527		
ENSG00000243444	ENST00000497711		
ENSG00000243444	ENST00000465091		
ENSG00000023734	ENST00000541731	0.01050	0.48770
ENSG00000023734	ENST00000025399	0.01050	0.48770
ENSG00000023734	ENST00000419869	0.01050	0.48770
ENSG00000023734	ENST00000536737	0.01050	0.48770
ENSG00000023734	ENST00000538718	0.01050	0.48770
ENSG00000023734	ENST00000539887	0.01050	0.48770
ENSG00000101311	ENST00000478194	0.06420	0.57350
ENSG00000101311	ENST00000217289	0.06420	0.57350
ENSG00000101311	ENST00000378844	0.06420	0.57350
ENSG00000101311	ENST00000536936	0.06420	0.57350
ENSG00000241084	ENST00000435157		
ENSG00000183760	ENST00000601575	0.07580	0.88970
ENSG00000183760	ENST00000331256	0.07580	0.88970
ENSG00000183760	ENST00000594229	0.07580	0.88970
ENSG00000183760	ENST00000601531	0.07580	0.88970
ENSG00000266786	ENST00000580112		
ENSG00000165684	ENST00000298532	0.24460	0.73520
ENSG00000249904	ENST00000505809		
ENSG00000259728	ENST00000560917		
ENSG00000259728	ENST00000559812		
ENSG00000259728	ENST00000558345		
ENSG00000259728	ENST00000560306		
ENSG00000259728	ENST00000557887		
ENSG00000255108	ENST00000532946		
ENSG00000255108	ENST00000528982		
ENSG00000167114	ENST00000372870	0.03990	0.62600
ENSG00000167114	ENST00000300456	0.03990	0.62600
ENSG00000267178	ENST00000591298		
ENSG00000273893	ENST00000610430		
ENSG00000011523	ENST00000475851	0.28750	0.50470
ENSG00000011523	ENST00000377990	0.28750	0.50470
ENSG00000011523	ENST00000260569	0.28750	0.50470
ENSG00000011523	ENST00000497039	0.28750	0.50470
ENSG00000011523	ENST00000537589	0.28750	0.50470
ENSG00000232532	ENST00000458201		
ENSG00000237026	ENST00000453737		
ENSG00000240291	ENST00000425669		
ENSG00000240291	ENST00000436485		
ENSG00000173914	ENST00000525754	0.01720	0.39310
ENSG00000173914	ENST00000310046	0.01720	0.39310
ENSG00000173914	ENST00000531969	0.01720	0.39310
ENSG00000173914	ENST00000534198	0.01720	0.39310
ENSG00000173914	ENST00000528106	0.01720	0.39310
ENSG00000173914	ENST00000529195	0.01720	0.39310
ENSG00000173914	ENST00000524637	0.01720	0.39310
ENSG00000173914	ENST00000531036	0.01720	0.39310
ENSG00000260845	ENST00000561479		
ENSG00000083642	ENST00000315596	0.01900	0.51440
ENSG00000083642	ENST00000482955	0.01900	0.51440
ENSG00000083642	ENST00000498550	0.01900	0.51440
ENSG00000083642	ENST00000450460	0.01900	0.51440
ENSG00000083642	ENST00000493653	0.01900	0.51440
ENSG00000083642	ENST00000466078	0.01900	0.51440
ENSG00000083642	ENST00000481616	0.01900	0.51440
ENSG00000083642	ENST00000447833	0.01900	0.51440
ENSG00000083642	ENST00000474274	0.01900	0.51440
ENSG00000235203	ENST00000342824		
ENSG00000177047	ENST00000380229		
ENSG00000188782	ENST00000338855	0.19530	1.00760
ENSG00000188782	ENST00000456354	0.19530	1.00760
ENSG00000188782	ENST00000518899	0.19530	1.00760
ENSG00000188782	ENST00000611853	0.19530	1.00760
ENSG00000270462	ENST00000604464		
ENSG00000260991	ENST00000561757		
ENSG00000151338	ENST00000556615	0.16280	0.50510
ENSG00000151338	ENST00000327441	0.16280	0.50510
ENSG00000151338	ENST00000554930	0.16280	0.50510
ENSG00000151338	ENST00000539062	0.16280	0.50510
ENSG00000151338	ENST00000556451	0.16280	0.50510
ENSG00000151338	ENST00000555870	0.16280	0.50510
ENSG00000151338	ENST00000556753	0.16280	0.50510
ENSG00000151338	ENST00000554114	0.16280	0.50510
ENSG00000151338	ENST00000539174	0.16280	0.50510
ENSG00000151338	ENST00000553349	0.16280	0.50510
ENSG00000151338	ENST00000556940	0.16280	0.50510
ENSG00000151338	ENST00000624539	0.16280	0.50510
ENSG00000151338	ENST00000396294	0.16280	0.50510
ENSG00000151338	ENST00000537471	0.16280	0.50510
ENSG00000151338	ENST00000545536	0.16280	0.50510
ENSG00000226517	ENST00000446873		
ENSG00000226247	ENST00000423067		
ENSG00000272407	ENST00000606979		
ENSG00000258923	ENST00000557537		
ENSG00000279659	ENST00000623514		
ENSG00000224959	ENST00000432268		
ENSG00000186994	ENST00000330915	0.13730	1.13490
ENSG00000186994	ENST00000593649	0.13730	1.13490
ENSG00000186994	ENST00000595639	0.13730	1.13490
ENSG00000186994	ENST00000593331	0.13730	1.13490
ENSG00000186994	ENST00000610351	0.13730	1.13490
ENSG00000247624	ENST00000500394		
ENSG00000247624	ENST00000501916		
ENSG00000236611	ENST00000450776		
ENSG00000172315	ENST00000372114	0.08270	0.73260
ENSG00000172315	ENST00000372102	0.08270	0.73260
ENSG00000172315	ENST00000372114	0.07880	0.74060
ENSG00000172315	ENST00000372102	0.07880	0.74060
ENSG00000217929	ENST00000406017		
ENSG00000274612	ENST00000616168		
ENSG00000259981	ENST00000565564		
ENSG00000271452	ENST00000604219		
ENSG00000227729	ENST00000557640	0.13560	0.58660
ENSG00000270190	ENST00000603052		
ENSG00000249188	ENST00000509557		
ENSG00000261426	ENST00000567953		
ENSG00000248645	ENST00000514228		
ENSG00000280132	ENST00000622954		
ENSG00000263232	ENST00000573189		
ENSG00000150636	ENST00000582077		
ENSG00000150636	ENST00000578970		
ENSG00000150636	ENST00000582371		
ENSG00000150636	ENST00000584775		
ENSG00000150636	ENST00000580292		
ENSG00000150636	ENST00000360242		
ENSG00000150636	ENST00000581520		
ENSG00000150636	ENST00000577772		
ENSG00000150636	ENST00000584156		
ENSG00000150636	ENST00000577800		
ENSG00000150636	ENST00000581103		
ENSG00000150636	ENST00000319445		
ENSG00000150636	ENST00000358653		
ENSG00000258519	ENST00000555129		
ENSG00000083454	ENST00000552276	0.21120	0.90220
ENSG00000083454	ENST00000551178	0.21120	0.90220
ENSG00000083454	ENST00000547178	0.21120	0.90220
ENSG00000083454	ENST00000225328	0.21120	0.90220
ENSG00000083454	ENST00000549063	0.21120	0.90220
ENSG00000083454	ENST00000345901	0.21120	0.90220
ENSG00000083454	ENST00000552456	0.21120	0.90220
ENSG00000083454	ENST00000552050	0.21120	0.90220
ENSG00000083454	ENST00000552723	0.21120	0.90220
ENSG00000083454	ENST00000550772	0.21120	0.90220
ENSG00000083454	ENST00000547933	0.21120	0.90220
ENSG00000228740	ENST00000439938		
ENSG00000158526	ENST00000375151	0.07860	0.51460
ENSG00000099998	ENST00000263112	0.12220	0.70710
ENSG00000099998	ENST00000327365	0.12220	0.70710
ENSG00000099998	ENST00000425408	0.12220	0.70710
ENSG00000099998	ENST00000398292	0.12220	0.70710
ENSG00000099998	ENST00000424217	0.12220	0.70710
ENSG00000099998	ENST00000623756	0.12220	0.70710
ENSG00000087250	ENST00000561640	0.07460	0.52230
ENSG00000087250	ENST00000565838	0.07460	0.52230
ENSG00000087250	ENST00000200691	0.07460	0.52230
ENSG00000087250	ENST00000566451	0.07460	0.52230
ENSG00000087250	ENST00000570176	0.07460	0.52230
ENSG00000087250	ENST00000566576	0.07460	0.52230
ENSG00000229118	ENST00000438897		
ENSG00000241592	ENST00000468434		
ENSG00000272411	ENST00000606841		
ENSG00000229068	ENST00000424642		
ENSG00000269055	ENST00000593976		
ENSG00000134070	ENST00000256458	0.17710	0.80150
ENSG00000105717	ENST00000558276	0.12260	0.62750
ENSG00000105717	ENST00000557978	0.12260	0.62750
ENSG00000105717	ENST00000251203	0.12260	0.62750
ENSG00000105717	ENST00000558222	0.12260	0.62750
ENSG00000105717	ENST00000559735	0.12260	0.62750
ENSG00000111726	ENST00000229329	0.03450	0.51400
ENSG00000111726	ENST00000534981	0.03450	0.51400
ENSG00000111726	ENST00000535610	0.03450	0.51400
ENSG00000111726	ENST00000538498	0.03450	0.51400
ENSG00000111726	ENST00000537658	0.03450	0.51400
ENSG00000277559	ENST00000616682		
ENSG00000270696	ENST00000604845		
ENSG00000213463	ENST00000256366	0.04970	0.30590
ENSG00000213463	ENST00000554216	0.04970	0.30590
ENSG00000015153	ENST00000327791	0.03910	0.76140
ENSG00000015153	ENST00000534854	0.03910	0.76140
ENSG00000015153	ENST00000380790	0.03910	0.76140
ENSG00000015153	ENST00000550315	0.03910	0.76140
ENSG00000015153	ENST00000552109	0.03910	0.76140
ENSG00000015153	ENST00000547622	0.03910	0.76140
ENSG00000015153	ENST00000547351	0.03910	0.76140
ENSG00000015153	ENST00000551268	0.03910	0.76140
ENSG00000015153	ENST00000551528	0.03910	0.76140
ENSG00000015153	ENST00000548661	0.03910	0.76140
ENSG00000015153	ENST00000546972	0.03910	0.76140
ENSG00000015153	ENST00000546726	0.03910	0.76140
ENSG00000015153	ENST00000547724	0.03910	0.76140
ENSG00000015153	ENST00000552928	0.03910	0.76140
ENSG00000015153	ENST00000548917	0.03910	0.76140
ENSG00000015153	ENST00000547254	0.03910	0.76140
ENSG00000015153	ENST00000541702	0.03910	0.76140
ENSG00000015153	ENST00000546782	0.03910	0.76140
ENSG00000015153	ENST00000555248	0.03910	0.76140
ENSG00000270716	ENST00000604600		
ENSG00000164086	ENST00000495880	0.00580	0.64010
ENSG00000164086	ENST00000469623	0.00580	0.64010
ENSG00000180139	ENST00000437930		
ENSG00000180139	ENST00000596007		
ENSG00000178836	ENST00000421868		
ENSG00000178836	ENST00000389816		
ENSG00000178836	ENST00000450901		
ENSG00000178836	ENST00000449669		
ENSG00000225422	ENST00000417216		
ENSG00000101333	ENST00000407043	0.02250	0.48420
ENSG00000101333	ENST00000441846	0.02250	0.48420
ENSG00000101333	ENST00000437503	0.02250	0.48420
ENSG00000101333	ENST00000416836	0.02250	0.48420
ENSG00000101333	ENST00000414679	0.02250	0.48420
ENSG00000101333	ENST00000378493	0.02250	0.48420
ENSG00000101333	ENST00000492632	0.02250	0.48420
ENSG00000101333	ENST00000378501	0.02250	0.48420
ENSG00000101333	ENST00000464199	0.02250	0.48420
ENSG00000101333	ENST00000473151	0.02250	0.48420
ENSG00000101333	ENST00000482123	0.02250	0.48420
ENSG00000101333	ENST00000378473	0.02250	0.48420
ENSG00000101333	ENST00000278655	0.02250	0.48420
ENSG00000235192	ENST00000425688		
ENSG00000140675	ENST00000569576	0.05030	0.90340
ENSG00000140675	ENST00000419665	0.05030	0.90340
ENSG00000140675	ENST00000330498	0.05030	0.90340
ENSG00000140675	ENST00000562006	0.05030	0.90340
ENSG00000140675	ENST00000565446	0.05030	0.90340
ENSG00000140675	ENST00000568188	0.05030	0.90340
ENSG00000140675	ENST00000568891	0.05030	0.90340
ENSG00000140675	ENST00000567051	0.05030	0.90340
ENSG00000140675	ENST00000564197	0.05030	0.90340
ENSG00000271177	ENST00000605098		
ENSG00000249944	ENST00000502605		
ENSG00000256072	ENST00000536412		
ENSG00000232879	ENST00000433122		
ENSG00000231526	ENST00000415898		
ENSG00000228532	ENST00000536192		
ENSG00000182179	ENST00000333486	0.16290	0.48330
ENSG00000182179	ENST00000497908	0.16290	0.48330
